,ECG
1690,33792
1691,33536
1692,33408
1693,33728
1694,34752
1695,36352
1696,38528
1697,41408
1698,43584
1699,44864
1700,44160
1701,41472
1702,38080
1703,35136
1704,32832
1705,31296
1706,30528
1707,30464
1708,30720
1709,31232
1710,31808
1711,32320
1712,32640
1713,32832
1714,33024
1715,33216
1716,33280
1717,33344
1718,33408
1719,33536
1720,33600
1721,33600
1722,33664
1723,33792
1724,33856
1725,33792
1726,33728
1727,33728
1728,33792
1729,33792
1730,33856
1731,33920
1732,33984
1733,34048
1734,34048
1735,34112
1736,34240
1737,34304
1738,34304
1739,34304
1740,34368
1741,34432
1742,34496
1743,34496
1744,34560
1745,34624
1746,34624
1747,34688
1748,34752
1749,34816
1750,34752
1751,34688
1752,34624
1753,34624
1754,34624
1755,34560
1756,34624
1757,34688
1758,34688
1759,34560
1760,34560
1761,34560
1762,34432
1763,34368
1764,34240
1765,34112
1766,33920
1767,33728
1768,33600
1769,33472
1770,33344
1771,33152
1772,33088
1773,33152
1774,33216
1775,33280
1776,33344
1777,33472
1778,33600
1779,33600
1780,33600
1781,33664
1782,33728
1783,33792
1784,33856
1785,33920
1786,33920
1787,33920
1788,33920
1789,33984
1790,33984
1791,34048
1792,33984
1793,34048
1794,34112
1795,34176
1796,34176
1797,34176
1798,34240
1799,34240
1800,34240
1801,34240
1802,34304
1803,34304
1804,34304
1805,34304
1806,34304
1807,34368
1808,34304
1809,34240
1810,34240
1811,34240
1812,34304
1813,34304
1814,34304
1815,34304
1816,34240
1817,34176
1818,34176
1819,34240
1820,34240
1821,34240
1822,34176
1823,34176
1824,34176
1825,34176
1826,34176
1827,34176
1828,34240
1829,34240
1830,34176
1831,34176
1832,34112
1833,34048
1834,34048
1835,34112
1836,34240
1837,34304
1838,34368
1839,34496
1840,34624
1841,34752
1842,34816
1843,34880
1844,35008
1845,35136
1846,35136
1847,35008
1848,34944
1849,34880
1850,34688
1851,34560
1852,34560
1853,34432
1854,34304
1855,34048
1856,33792
1857,33600
1858,33472
1859,33344
1860,33408
1861,33472
1862,33536
1863,33536
1864,33536
1865,33600
1866,33664
1867,33664
1868,33728
1869,33792
1870,33792
1871,33664
1872,33344
1873,33024
1874,32960
1875,33344
1876,34368
1877,36544
1878,38208
1879,40896
1880,43264
1881,44416
1882,43584
1883,40768
1884,37312
1885,34304
1886,32064
1887,30656
1888,30016
1889,30080
1890,30528
1891,31168
1892,31744
1893,32192
1894,32576
1895,32832
1896,32960
1897,33088
1898,33280
1899,33344
1900,33408
1901,33472
1902,33536
1903,33600
1904,33664
1905,33728
1906,33856
1907,33920
1908,33920
1909,33920
1910,33920
1911,33984
1912,33984
1913,34048
1914,34176
1915,34304
1916,34368
1917,34432
1918,34496
1919,34624
1920,34624
1921,34624
1922,34560
1923,34624
1924,34624
1925,34688
1926,34688
1927,34752
1928,34752
1929,34752
1930,34752
1931,34816
1932,34880
1933,34880
1934,34880
1935,34880
1936,34880
1937,34816
1938,34688
1939,34560
1940,34560
1941,34560
1942,34496
1943,34368
1944,34240
1945,34112
1946,33856
1947,33664
1948,33600
1949,33472
1950,33344
1951,33216
1952,33152
1953,33088
1954,33024
1955,32960
1956,32960
1957,33088
1958,33024
1959,33024
1960,33088
1961,33152
1962,33280
1963,33280
1964,33280
1965,33344
1966,33408
1967,33344
1968,33280
1969,33344
1970,33472
1971,33536
1972,33536
1973,33600
1974,33664
1975,33664
1976,33600
1977,33664
1978,33792
1979,33856
1980,33856
1981,33856
1982,33920
1983,33920
1984,33920
1985,33920
1986,33984
1987,33984
1988,33984
1989,33984
1990,33984
1991,34048
1992,34048
1993,34048
1994,34112
1995,34176
1996,34176
1997,34176
1998,34176
1999,34240
2000,34240
2001,34240
2002,34240
2003,34240
2004,34240
2005,34240
2006,34176
2007,34240
2008,34240
2009,34176
2010,34176
2011,34176
2012,34176
2013,34112
2014,34112
2015,34112
2016,34176
2017,34176
2018,34240
2019,34368
2020,34432
2021,34496
2022,34496
2023,34496
2024,34560
2025,34688
2026,34816
2027,35008
2028,35072
2029,35008
2030,34880
2031,34752
2032,34688
2033,34560
2034,34432
2035,34368
2036,34240
2037,34048
2038,33792
2039,33536
2040,33408
2041,33280
2042,33216
2043,33216
2044,33280
2045,33280
2046,33280
2047,33280
2048,33408
2049,33536
2050,33536
2051,33536
2052,33536
2053,33536
2054,33344
2055,33088
2056,32896
2057,33088
2058,33536
2059,34688
2060,36416
2061,38784
2062,41472
2063,43584
2064,44160
2065,42688
2066,39680
2067,36288
2068,33408
2069,31424
2070,30272
2071,29760
2072,29952
2073,30464
2074,31104
2075,31616
2076,32000
2077,32320
2078,32576
2079,32768
2080,32896
2081,33024
2082,33088
2083,33152
2084,33088
2085,33216
2086,33280
2087,33344
2088,33344
2089,33344
2090,33472
2091,33536
2092,33536
2093,33472
2094,33472
2095,33600
2096,33600
2097,33664
2098,33728
2099,33920
2100,33984
2101,33984
2102,34048
2103,34112
2104,34176
2105,34176
2106,34240
2107,34368
2108,34368
2109,34432
2110,34496
2111,34624
2112,34688
2113,34752
2114,34816
2115,34880
2116,35008
2117,35008
2118,35008
2119,35072
2120,35136
2121,35136
2122,35072
2123,35072
2124,35008
2125,34880
2126,34752
2127,34688
2128,34560
2129,34368
2130,34240
2131,34112
2132,34048
2133,33984
2134,33728
2135,33664
2136,33664
2137,33664
2138,33664
2139,33728
2140,33792
2141,33792
2142,33792
2143,33856
2144,33920
2145,33920
2146,33984
2147,34112
2148,34176
2149,34176
2150,34176
2151,34240
2152,34368
2153,34368
2154,34368
2155,34432
2156,34496
2157,34560
2158,34560
2159,34560
2160,34624
2161,34688
2162,34624
2163,34752
2164,34816
2165,34880
2166,34816
2167,34880
2168,35008
2169,35072
2170,35072
2171,35072
2172,35072
2173,35136
2174,35136
2175,35200
2176,35264
2177,35200
2178,35328
2179,35200
2180,35200
2181,35264
2182,35328
2183,35328
2184,35328
2185,35392
2186,35392
2187,35328
2188,35264
2189,35200
2190,35200
2191,35200
2192,35136
2193,35136
2194,35136
2195,35136
2196,35072
2197,35072
2198,35136
2199,35200
2200,35200
2201,35264
2202,35456
2203,35520
2204,35584
2205,35648
2206,35776
2207,35904
2208,35968
2209,36032
2210,36160
2211,36288
2212,36288
2213,36288
2214,36352
2215,36480
2216,36544
2217,36608
2218,36608
2219,36608
2220,36480
2221,36288
2222,36160
2223,36160
2224,36096
2225,36032
2226,35904
2227,35776
2228,35648
2229,35392
2230,35264
2231,35200
2232,35264
2233,35264
2234,35264
2235,35392
2236,35456
2237,35392
2238,35456
2239,35456
2240,35520
2241,35456
2242,35456
2243,35392
2244,35328
2245,35008
2246,34752
2247,34816
2248,35392
2249,36544
2250,38144
2251,40448
2252,43264
