,ECG
2316,80
2317,118
2318,158
2319,204
2320,264
2321,337
2322,409
2323,461
2324,488
2325,492
2326,475
2327,440
2328,392
2329,343
2330,295
2331,199
2332,145
2333,72
2334,-8
2335,-80
2336,-131
2337,-131
2338,-153
2339,-156
2340,-147
2341,-131
2342,-114
2343,-103
2344,-97
2345,-92
2346,-84
2347,-64
2348,-33
2349,2
2350,36
2351,56
2352,66
2353,71
2354,71
2355,68
2356,59
2357,47
2358,38
2359,27
2360,16
2361,9
2362,2
2363,0
2364,12
2365,36
2366,90
2367,110
2368,141
2369,180
2370,206
2371,206
2372,179
2373,131
2374,77
2375,29
2376,-6
2377,-25
2378,-28
2379,-13
2380,13
2381,38
2382,45
2383,37
2384,32
2385,33
2386,39
2387,54
2388,72
2389,89
2390,111
2391,132
2392,141
2393,143
2394,143
2395,138
2396,131
2397,120
2398,106
2399,91
2400,76
2401,73
2402,85
2403,103
2404,123
2405,141
2406,152
2407,154
2408,152
2409,146
2410,134
2411,122
2412,117
2413,118
2414,122
2415,122
2416,116
2417,115
2418,121
2419,123
2420,125
2421,123
2422,128
2423,152
2424,185
2425,216
2426,241
2427,254
2428,250
2429,231
2430,201
2431,171
2432,144
2433,154
2434,186
2435,222
2436,255
2437,276
2438,284
2439,282
2440,268
2441,245
2442,225
2443,213
2444,206
2445,212
2446,235
2447,263
2448,282
2449,283
2450,271
2451,252
2452,218
2453,176
2454,138
2455,111
2456,98
2457,102
2458,120
2459,145
2460,166
2461,185
2462,209
2463,230
2464,239
2465,190
2466,134
2467,76
2468,40
2469,28
2470,33
2471,57
2472,89
2473,107
2474,103
2475,78
2476,50
2477,39
2478,63
2479,63
2480,106
2481,143
2482,152
2483,125
2484,79
2485,24
2486,-29
2487,-67
2488,-81
2489,-69
2490,-41
2491,-15
2492,-3
2493,-8
2494,-11
2495,-5
2496,-2
2497,-11
2498,-28
2499,-69
2500,-78
2501,-79
2502,-71
2503,-54
2504,-31
2505,-2
2506,21
2507,28
2508,18
2509,0
2510,-20
2511,-36
2512,-37
2513,-28
2514,-20
2515,-17
2516,-13
2517,-11
2518,-25
2519,-43
2520,-42
2521,-23
2522,7
2523,39
2524,59
2525,64
2526,50
2527,20
2528,-3
2529,-12
2530,-11
2531,-5
2532,3
2533,-5
2534,-17
2535,-31
2536,-34
2537,-24
2538,-17
2539,-13
