,ECG
1795,33408
1796,33344
1797,33280
1798,33216
1799,33216
1800,33152
1801,33152
1802,33152
1803,33152
1804,33152
1805,33216
1806,33280
1807,33280
1808,33344
1809,33344
1810,33344
1811,33344
1812,33408
1813,33472
1814,33472
1815,33472
1816,33600
1817,33664
1818,33792
1819,33728
1820,33728
1821,33728
1822,33728
1823,33728
1824,33792
1825,33792
1826,33792
1827,33792
1828,33856
1829,33920
1830,33984
1831,33984
1832,33984
1833,33984
1834,33984
1835,34112
1836,34304
1837,34432
1838,34496
1839,34560
1840,34560
1841,34560
1842,34496
1843,34368
1844,34176
1845,33920
1846,33664
1847,33408
1848,33216
1849,33216
1850,33216
1851,33216
1852,33280
1853,33344
1854,33344
1855,33344
1856,33344
1857,33472
1858,33536
1859,33600
1860,33664
1861,33856
1862,34240
1863,34880
1864,35904
1865,36800
1866,36800
1867,35520
1868,33856
1869,32384
1870,31360
1871,31040
1872,31232
1873,31680
1874,32256
1875,32768
1876,33216
1877,33600
1878,33920
1879,34176
1880,34304
1881,34368
1882,34368
1883,34368
1884,34304
1885,34240
1886,34176
1887,34112
1888,34112
1889,34112
1890,34112
1891,34176
1892,34176
1893,34176
1894,34240
1895,34240
1896,34240
1897,34240
1898,34240
1899,34304
1900,34368
1901,34432
1902,34496
1903,34560
1904,34624
1905,34688
1906,34624
1907,34688
1908,34752
1909,34816
1910,34816
1911,34816
1912,34816
1913,34752
1914,34688
1915,34624
1916,34688
1917,34624
1918,34624
1919,34560
1920,34432
1921,34240
1922,34112
1923,33984
1924,33792
1925,33664
1926,33472
1927,33344
1928,33280
1929,33216
1930,33216
1931,33216
1932,33216
1933,33216
1934,33216
1935,33216
1936,33216
1937,33216
1938,33216
1939,33216
1940,33216
1941,33280
1942,33344
1943,33344
1944,33344
1945,33408
1946,33472
1947,33472
1948,33472
1949,33536
1950,33536
1951,33536
1952,33536
1953,33600
1954,33664
1955,33664
1956,33664
1957,33728
1958,33792
1959,33792
1960,33792
1961,33856
1962,33792
1963,33792
1964,33728
1965,33664
1966,33664
1967,33728
1968,33792
1969,33856
1970,33920
1971,33920
1972,33920
1973,33984
1974,34112
1975,34304
1976,34368
1977,34432
1978,34496
1979,34432
1980,34368
1981,34240
1982,34112
1983,33984
1984,33728
1985,33408
1986,33216
1987,33088
1988,33024
1989,33024
1990,33088
1991,33216
1992,33280
1993,33280
1994,33344
1995,33344
1996,33344
1997,33408
1998,33472
1999,33664
2000,34112
2001,34752
2002,35712
2003,36672
2004,37056
2005,36096
2006,34368
2007,32640
2008,31424
2009,30784
2010,30848
2011,31360
2012,32000
2013,32576
2014,33024
2015,33536
2016,33856
2017,34112
2018,34176
2019,34304
2020,34368
2021,34304
2022,34240
2023,34176
2024,34176
2025,34240
2026,34176
2027,34176
2028,34176
2029,34176
2030,34176
2031,34112
2032,34112
2033,34176
2034,34240
2035,34304
2036,34368
2037,34432
2038,34496
2039,34496
2040,34560
2041,34560
2042,34560
2043,34560
2044,34624
2045,34688
2046,34816
2047,34816
2048,34880
2049,34880
2050,34880
2051,34880
2052,34816
2053,34816
2054,34752
2055,34688
2056,34624
2057,34560
2058,34496
2059,34368
2060,34176
2061,34048
2062,33920
2063,33792
2064,33664
2065,33600
2066,33536
2067,33472
2068,33472
2069,33344
2070,33216
2071,33152
2072,33088
2073,33088
2074,33152
2075,33216
2076,33280
2077,33280
2078,33344
2079,33344
2080,33408
2081,33408
2082,33472
2083,33536
2084,33600
2085,33600
2086,33600
2087,33600
2088,33664
2089,33664
2090,33728
2091,33728
2092,33728
2093,33728
2094,33728
2095,33792
2096,33856
2097,33920
2098,33856
2099,33856
2100,33792
2101,33792
2102,33792
2103,33792
2104,33856
2105,33856
2106,33984
2107,34048
2108,34112
2109,34048
2110,33984
2111,34048
2112,34176
2113,34304
2114,34432
2115,34432
2116,34496
2117,34432
2118,34304
2119,34176
2120,34048
2121,33920
2122,33728
2123,33408
2124,33216
2125,33088
2126,33024
2127,33024
2128,33088
2129,33216
2130,33280
2131,33344
2132,33344
2133,33408
2134,33408
2135,33408
2136,33472
2137,33664
2138,34112
2139,34752
2140,35712
2141,36544
2142,36288
2143,34816
2144,32960
2145,31680
2146,30912
2147,30784
2148,31168
2149,31808
2150,32512
2151,33024
2152,33408
2153,33728
2154,33984
2155,34176
2156,34304
2157,34368
