,ECG
1364,37312
1365,36928
1366,36288
1367,35904
1368,35968
1369,36160
1370,36224
1371,36160
1372,36032
1373,35968
1374,35968
1375,36160
1376,36416
1377,36672
1378,36736
1379,36608
1380,36352
1381,36032
1382,35584
1383,35200
1384,35136
1385,35136
1386,35072
1387,34880
1388,34944
1389,35136
1390,35392
1391,35712
1392,35840
1393,35648
1394,35456
1395,35456
1396,35904
1397,36800
1398,37952
1399,39680
1400,42176
1401,44800
1402,46656
1403,46400
1404,44672
1405,41984
1406,39040
1407,36480
1408,34368
1409,32960
1410,32128
1411,31616
1412,31488
1413,31680
1414,32064
1415,32832
1416,33920
1417,34944
1418,35776
1419,35968
1420,35904
1421,35584
1422,35200
1423,34816
1424,34624
1425,34624
1426,34816
1427,34880
1428,34880
1429,34880
1430,34880
1431,35136
1432,35264
1433,35200
1434,35072
1435,35008
1436,35200
1437,35456
1438,35520
1439,35712
1440,35968
1441,36352
1442,36608
1443,36672
1444,36480
1445,36416
1446,36608
1447,36736
1448,36480
1449,35904
1450,35456
1451,35136
1452,34880
1453,34816
1454,34816
1455,35008
1456,35264
1457,35520
1458,35584
1459,35520
1460,35264
1461,35072
1462,35072
1463,35136
1464,35264
1465,35264
1466,35264
1467,35136
1468,35008
1469,34816
1470,34688
1471,34688
1472,34880
1473,35072
1474,35072
1475,35008
1476,35072
1477,35136
1478,35328
1479,35520
1480,35520
1481,35648
1482,35776
1483,35840
1484,35968
1485,36032
1486,35968
1487,35840
1488,35648
1489,35584
1490,35456
1491,35520
1492,35712
1493,35968
1494,36160
1495,36160
1496,36224
1497,36288
1498,36288
1499,36160
1500,36032
1501,36160
1502,36096
1503,35968
1504,35840
1505,35648
1506,35392
1507,35136
1508,34624
1509,34432
1510,34304
1511,34304
1512,34240
1513,33984
1514,33792
1515,33536
1516,33408
1517,33472
1518,33664
1519,33856
1520,33984
1521,34048
1522,33984
1523,33856
1524,33920
1525,34176
1526,34944
1527,36096
1528,37760
1529,40192
1530,43200
1531,46144
1532,47744
1533,47168
1534,44672
1535,41280
1536,38144
1537,35584
1538,33664
1539,32320
1540,31552
1541,31296
1542,31488
1543,32128
1544,32896
1545,33664
1546,34496
1547,35328
1548,36032
1549,36608
1550,37120
1551,37632
1552,38016
1553,38336
1554,38656
1555,39104
1556,39552
