,ECG
2123,41536
2124,43328
2125,43392
2126,41984
2127,39808
2128,37440
2129,35072
2130,32640
2131,30976
2132,29632
2133,28800
2134,28544
2135,28992
2136,29888
2137,30784
2138,31552
2139,32192
2140,32576
2141,32832
2142,33024
2143,33152
2144,33216
2145,33344
2146,33472
2147,33472
2148,33408
2149,33472
2150,33600
2151,33600
2152,33664
2153,33728
2154,33792
2155,33856
2156,33920
2157,33920
2158,33920
2159,33856
2160,33856
2161,33920
2162,33984
2163,34112
2164,34112
2165,34176
2166,34304
2167,34368
2168,34368
2169,34432
2170,34432
2171,34496
2172,34560
2173,34624
2174,34688
2175,34752
2176,34688
2177,34624
2178,34560
2179,34496
2180,34432
2181,34240
2182,34048
2183,33856
2184,33664
2185,33472
2186,33344
2187,33152
2188,32960
2189,32768
2190,32640
2191,32512
2192,32384
2193,32256
2194,32128
2195,32064
2196,32064
2197,32000
2198,32064
2199,32128
2200,32128
2201,32192
2202,32256
2203,32320
2204,32384
2205,32448
2206,32512
2207,32576
2208,32640
2209,32704
2210,32768
2211,32832
2212,32896
2213,32960
2214,32960
2215,33024
2216,33088
2217,33088
2218,33152
2219,33152
2220,33216
2221,33216
2222,33216
2223,33280
2224,33344
2225,33472
2226,33536
2227,33664
2228,33728
2229,33856
2230,33920
2231,33920
2232,33920
2233,33920
2234,33920
2235,33920
2236,33920
2237,33856
2238,33792
2239,33728
2240,33728
2241,33664
2242,33600
2243,33600
2244,33472
2245,33344
2246,33216
2247,33152
2248,33024
2249,32832
2250,32640
2251,32512
2252,32448
2253,32384
2254,32320
2255,32384
2256,32448
2257,32512
2258,32576
2259,32576
2260,32576
2261,32576
2262,32640
2263,32704
2264,32768
2265,32896
2266,32896
2267,32960
2268,32960
2269,32960
2270,33024
2271,33024
2272,33088
2273,33024
2274,32832
2275,32320
2276,31808
2277,31808
2278,32448
2279,33984
2280,36416
2281,39232
2282,41984
2283,43328
2284,43072
2285,41216
2286,38720
2287,36032
2288,33408
2289,31168
2290,29568
2291,28672
2292,28480
2293,28992
2294,30016
2295,30976
2296,31744
2297,32256
2298,32640
2299,32896
2300,33152
2301,33344
2302,33408
2303,33408
2304,33408
2305,33472
2306,33536
2307,33536
2308,33536
2309,33472
2310,33536
2311,33600
2312,33664
2313,33728
2314,33728
2315,33792
2316,33792
2317,33920
2318,34048
2319,34112
2320,34176
2321,34240
2322,34304
2323,34304
2324,34368
2325,34432
2326,34496
2327,34624
2328,34816
2329,34944
2330,35008
2331,35008
2332,35008
2333,35008
2334,34944
2335,34880
2336,34880
2337,34816
2338,34752
