,ECG
1575,33984
1576,33920
1577,33920
1578,33920
1579,33984
1580,33920
1581,33920
1582,33984
1583,33984
1584,34048
1585,34048
1586,33984
1587,33984
1588,33984
1589,33984
1590,33984
1591,34048
1592,34048
1593,34048
1594,33920
1595,33920
1596,33984
1597,34048
1598,34304
1599,34368
1600,34432
1601,34368
1602,34304
1603,34304
1604,34304
1605,34496
1606,34624
1607,34624
1608,34560
1609,34432
1610,34368
1611,34304
1612,34240
1613,34112
1614,33920
1615,33856
1616,33728
1617,33408
1618,33280
1619,33280
1620,33280
1621,33408
1622,33408
1623,33408
1624,33472
1625,33536
1626,33664
1627,33664
1628,33600
1629,33664
1630,33792
1631,33984
1632,34368
1633,35264
1634,36736
1635,38784
1636,41344
1637,43264
1638,43520
1639,42176
1640,40000
1641,37760
1642,35904
1643,34304
1644,33024
1645,32064
1646,31552
1647,31424
1648,31424
1649,31360
1650,31360
1651,31424
1652,31552
1653,31680
1654,31872
1655,32064
1656,32256
1657,32384
1658,32512
1659,32576
1660,32704
1661,32896
1662,33088
1663,33152
1664,33216
1665,33280
1666,33408
1667,33536
1668,33600
1669,33728
1670,33728
1671,33664
1672,33728
1673,33792
1674,33920
1675,34048
1676,34112
1677,34240
1678,34240
1679,34304
1680,34304
1681,34304
1682,34368
1683,34496
1684,34496
1685,34560
1686,34624
1687,34624
1688,34624
1689,34624
1690,34560
1691,34496
1692,34432
1693,34368
1694,34368
1695,34304
1696,34240
1697,34240
1698,34112
1699,34048
1700,33984
1701,33856
1702,33792
1703,33792
1704,33792
1705,33792
1706,33792
1707,33664
1708,33536
1709,33472
1710,33344
1711,33280
1712,33216
1713,33152
1714,33152
1715,33088
1716,33088
1717,33088
1718,33024
1719,33024
1720,33088
1721,33152
1722,33216
1723,33216
1724,33344
1725,33408
1726,33408
1727,33472
1728,33536
1729,33664
1730,33728
1731,33792
1732,33792
1733,33856
1734,33856
1735,33920
1736,33920
1737,33920
1738,33920
1739,33984
1740,33984
1741,34048
1742,34048
1743,34048
1744,33984
1745,33984
1746,33984
1747,33920
1748,33856
1749,33856
1750,33856
1751,33856
1752,33856
1753,33856
1754,33856
1755,33856
1756,33856
1757,33856
1758,33856
1759,33856
1760,33856
1761,33856
1762,33792
1763,33792
1764,33792
1765,33728
1766,33728
1767,33728
1768,33728
1769,33792
1770,33792
1771,33792
1772,33856
1773,33856
1774,33920
1775,33856
1776,33856
1777,33856
1778,33920
1779,33920
1780,33856
1781,33792
1782,33792
1783,33856
1784,33856
1785,33856
1786,33856
1787,33920
1788,33920
1789,33920
1790,33920
1791,33920
1792,33920
1793,33920
1794,33920
1795,33856
1796,33856
1797,33920
1798,34048
1799,34176
1800,34240
1801,34240
1802,34304
1803,34368
1804,34368
1805,34368
1806,34368
1807,34368
1808,34368
1809,34496
1810,34560
1811,34560
1812,34496
1813,34368
1814,34304
1815,34304
1816,34240
1817,34112
1818,33920
1819,33728
1820,33600
1821,33408
1822,33280
1823,33280
1824,33280
1825,33344
1826,33408
1827,33472
1828,33472
1829,33536
1830,33600
1831,33600
1832,33600
1833,33664
1834,33792
1835,33984
1836,34432
1837,35264
1838,36672
1839,38912
1840,41408
1841,43392
1842,43648
1843,42304
1844,40064
1845,37888
1846,35840
1847,34304
1848,33088
1849,32192
1850,31744
1851,31552
1852,31424
1853,31424
1854,31424
1855,31424
1856,31552
1857,31744
1858,31936
1859,32128
1860,32256
1861,32448
1862,32640
1863,32768
1864,32896
1865,32960
1866,33152
1867,33280
1868,33344
1869,33344
1870,33408
1871,33536
1872,33664
1873,33728
1874,33792
1875,33792
1876,33856
1877,33984
1878,34048
1879,34112
1880,34240
1881,34304
1882,34368
1883,34368
1884,34432
1885,34496
1886,34560
1887,34624
1888,34688
1889,34752
1890,34816
1891,34816
1892,34816
1893,34816
1894,34752
1895,34624
1896,34560
1897,34496
1898,34432
1899,34432
1900,34432
1901,34368
1902,34304
1903,34176
1904,34048
1905,33984
1906,33920
1907,33856
1908,33792
1909,33664
1910,33664
1911,33600
1912,33536
1913,33472
1914,33408
1915,33280
1916,33152
1917,33088
1918,33088
1919,33088
1920,33152
1921,33216
1922,33216
1923,33216
1924,33216
1925,33280
1926,33344
1927,33408
1928,33408
1929,33472
1930,33472
1931,33600
1932,33728
1933,33728
1934,33792
1935,33792
1936,33728
1937,33792
1938,33856
1939,33920
1940,33920
1941,33920
1942,33984
1943,33984
1944,34048
1945,34112
1946,34176
1947,34176
1948,34112
1949,34048
1950,33984
1951,34048
1952,34048
1953,34048
1954,33984
1955,33984
1956,33920
1957,33920
1958,33920
1959,33920
1960,33920
1961,33920
1962,33920
1963,33920
1964,33984
1965,33984
1966,33984
1967,33984
1968,33920
1969,33856
1970,33920
1971,33920
1972,33792
1973,33728
1974,33792
1975,33856
1976,33984
1977,33920
1978,33856
1979,33792
1980,33856
1981,33984
1982,33984
1983,33984
1984,33984
1985,33984
