,ECG
2337,31616
2338,32128
2339,32768
2340,33280
2341,33664
2342,33856
2343,33920
2344,33920
2345,33984
2346,34112
2347,34112
2348,34048
2349,34048
2350,34112
2351,34112
2352,34048
2353,33984
2354,34048
2355,34112
2356,34176
2357,34304
2358,34432
2359,34432
2360,34368
2361,34240
2362,34304
2363,34304
2364,34304
2365,34240
2366,34240
2367,34240
2368,34304
2369,34304
2370,34304
2371,34432
2372,34624
2373,34688
2374,34816
2375,34880
2376,34880
2377,34880
2378,35008
2379,35200
2380,35264
2381,35200
2382,35136
2383,35136
2384,35200
2385,35136
2386,35072
2387,35136
2388,35200
2389,35200
2390,35072
2391,34944
2392,34944
2393,34880
2394,34688
2395,34560
2396,34304
2397,33984
2398,33728
2399,33536
2400,33408
2401,33152
2402,32896
2403,32768
2404,32704
2405,32576
2406,32512
2407,32512
2408,32640
2409,32704
2410,32640
2411,32640
2412,32704
2413,32832
2414,32832
2415,32832
2416,32832
2417,33024
2418,33152
2419,33216
2420,33280
2421,33280
2422,33280
2423,33344
2424,33408
2425,33536
2426,33536
2427,33536
2428,33600
2429,33728
2430,33792
2431,33856
2432,33920
2433,33984
2434,33920
2435,33856
2436,33920
2437,33920
2438,33984
2439,33984
2440,34048
2441,34176
2442,34176
2443,34048
2444,33920
2445,33920
2446,33984
2447,33984
2448,33856
2449,33856
2450,33856
2451,33920
2452,33856
2453,33792
2454,33792
2455,33792
2456,33792
2457,33856
2458,33856
2459,33792
2460,33792
2461,33920
2462,33920
2463,33984
2464,34048
2465,34112
2466,34240
2467,34432
2468,34560
2469,34688
2470,34944
2471,35072
2472,35072
2473,34880
2474,34752
2475,34560
2476,34368
2477,34176
2478,33920
2479,33536
2480,33152
2481,32960
2482,32896
2483,32896
2484,32832
2485,32896
2486,32960
2487,33088
2488,33216
2489,33280
2490,33344
2491,33472
2492,33472
2493,33408
2494,33344
